mixture_ID,mixture_ref_1,mixture_ref2_1
40bo0319-4_20bo010i-6,train/40b/40ba0112-0.wav,train/20b/20bc010j-0.wav
01go0316-2_01do0316-4,train/01g/01ga010m-0.wav,train/01d/01dc020r-0.wav
01yc0219-2_01ac020l-0,train/01y/01yo0311-2.wav,train/01a/01ao030u-2.wav
01ko0315-2_40fo030g-2,train/01k/01ko0302-14.wav,train/40f/40fo0316-0.wav
01io030b-2_20ka010u-4,train/01i/01io030j-0.wav,train/20k/20ko010i-4.wav
405o0312-0_20do010c-4,train/405/405o031d-2.wav,train/20d/20dc0109-0.wav
20nc010n-0_20oc0106-2,train/20n/20no0102-0.wav,train/20o/20oo0102-2.wav
01ca010u-0_01aa0103-0,train/01c/01cc0203-0.wav,train/01a/01ao030n-2.wav
01fo030i-4_01ao0309-2,train/01f/01fo0314-0.wav,train/01a/01ac021a-0.wav
20ao010g-8_205c0101-4,train/20a/20aa010n-0.wav,train/205/205o010r-0.wav
01lo030b-4_027a010i-0,train/01l/01lc021c-0.wav,train/027/027o0315-0.wav
20ko010k-4_01kc020i-2,train/20k/20ka0108-6.wav,train/01k/01kc020x-0.wav
01jc0219-0_408c020m-0,train/01j/01ja010f-0.wav,train/408/408a0113-0.wav
01rc020v-4_02eo030y-0,train/01r/01ra0105-2.wav,train/02e/02ec0216-2.wav
01bc021b-0_403c021d-0,train/01b/01bo030c-8.wav,train/403/403c0219-0.wav
02da0106-0_40bo030c-0,train/02d/02do0301-6.wav,train/40b/40bc0209-0.wav
407a0101-0_40ko0302-0,train/407/407o0303-0.wav,train/40k/40ko030l-0.wav
206c010f-0_20go010f-2,train/206/206o010b-8.wav,train/20g/20ga010u-0.wav
401a0109-0_027c020o-0,train/401/401o0313-8.wav,train/027/027o030c-0.wav
40po030w-0_01vc0217-8,train/40p/40po0309-4.wav,train/01v/01vo030m-0.wav
022o030y-0_20tc0108-2,train/022/022a010m-2.wav,train/20t/20ta010o-0.wav
025c020f-0_01zc020k-2,train/025/025o030t-0.wav,train/01z/01za010z-0.wav
20ko0105-6_01cc0219-8,train/20k/20ko0101-8.wav,train/01c/01ca010q-2.wav
207o0109-2_01po030f-0,train/207/207c010h-6.wav,train/01p/01pc0210-0.wav
01bc0216-4_01ic0212-2,train/01b/01bo0308-2.wav,train/01i/01ic020y-4.wav
409c0219-0_015a0108-0,train/409/409c0218-0.wav,train/015/015c0209-6.wav
01io031a-8_40io030z-2,train/01i/01io0315-2.wav,train/40i/40io0303-0.wav
40no030k-2_40ic021b-0,train/40n/40no030h-0.wav,train/40i/40io030h-4.wav
01ro0312-2_026c020h-0,train/01r/01ro0301-6.wav,train/026/026c020y-0.wav
01ca0104-6_20lo010m-8,train/01c/01cc020c-2.wav,train/20l/20la010l-0.wav
206a010b-2_029c020n-4,train/206/206o010g-14.wav,train/029/029c020v-0.wav
40fc0211-4_406c0203-0,train/40f/40fo030o-0.wav,train/406/406a0111-0.wav
20hc010h-2_40io031b-0,train/20h/20ho010d-0.wav,train/40i/40io030m-2.wav
405o0314-0_40gc0210-2,train/405/405c020p-0.wav,train/40g/40go030x-2.wav
01jo030f-0_20no010a-6,train/01j/01jo030y-0.wav,train/20n/20na010n-0.wav
01to030e-10_40io030y-2,train/01t/01tc0203-2.wav,train/40i/40io030f-2.wav
20ho010p-0_01na010r-2,train/20h/20ho010j-2.wav,train/01n/01nc0217-6.wav
01yc0203-2_01ic020k-0,train/01y/01yo0314-2.wav,train/01i/01io030m-0.wav
01fo031a-0_20aa010v-6,train/01f/01fo0301-8.wav,train/20a/20aa010x-0.wav
01bo030m-4_40fa010m-2,train/01b/01bo0312-0.wav,train/40f/40fo030k-2.wav
01mo0314-0_01ao030t-6,train/01m/01mo0312-0.wav,train/01a/01ac020n-0.wav
029o0318-4_01bc0201-0,train/029/029a0105-2.wav,train/01b/01bo030c-10.wav
01qc0205-0_012o0309-4,train/01q/01qo030x-2.wav,train/012/012a010i-0.wav
40kc0216-0_027o030o-8,train/40k/40ko0314-2.wav,train/027/027a010b-0.wav
40jc0214-0_20lc0104-2,train/40j/40jc021e-0.wav,train/20l/20lc010j-2.wav
019o0302-0_209a010l-0,train/019/019o030i-2.wav,train/209/209a0101-0.wav
40da0109-0_014o030l-6,train/40d/40dc0215-0.wav,train/014/014c020j-0.wav
207o010r-2_01ec020i-4,train/207/207o010e-4.wav,train/01e/01eo030n-0.wav
013c0213-0_40gc020s-0,train/013/013o030r-0.wav,train/40g/40gc020z-0.wav
206o010g-6_01qc0218-0,train/206/206o010e-6.wav,train/01q/01qo030y-2.wav
01to030c-4_02cc0219-0,train/01t/01ta010i-0.wav,train/02c/02ca0112-2.wav
025o0304-4_01zo030d-4,train/025/025c0208-4.wav,train/01z/01za0105-0.wav
407o0308-0_20aa010z-0,train/407/407o030x-4.wav,train/20a/20ac010f-2.wav
011o030x-0_403a0108-0,train/011/011c0217-0.wav,train/403/403o030n-0.wav
021c0204-2_01zc020j-0,train/021/021c020s-4.wav,train/01z/01zc0209-0.wav
025c021e-0_40oo0308-4,train/025/025c021e-4.wav,train/40o/40oo030b-2.wav
40aa0110-0_40ga010j-0,train/40a/40ao030o-6.wav,train/40g/40ga0111-0.wav
01wo030z-6_01uo0318-6,train/01w/01wo030g-0.wav,train/01u/01ua010y-0.wav
01bc0202-0_01go030z-4,train/01b/01bo030q-0.wav,train/01g/01go030t-12.wav
01io0318-4_01ao031c-2,train/01i/01io030k-0.wav,train/01a/01ao030t-4.wav
40fo0306-4_01do030z-4,train/40f/40fc021c-0.wav,train/01d/01dc020k-2.wav
016o030u-2_01bc020m-8,train/016/016o030n-0.wav,train/01b/01bo0305-2.wav
019c020h-0_01go031d-6,train/019/019a010o-0.wav,train/01g/01gc020a-2.wav
028o0309-0_209o0104-4,train/028/028c0208-0.wav,train/209/209o010b-0.wav
018o0306-2_02co030q-4,train/018/018o0304-8.wav,train/02c/02co030b-8.wav
40po030g-4_01da010k-2,train/40p/40pa0105-2.wav,train/01d/01do030f-0.wav
40ma0112-0_01nc021f-2,train/40m/40mo030h-0.wav,train/01n/01no0304-14.wav
401o030i-2_023c020s-0,train/401/401c0213-0.wav,train/023/023o030w-6.wav
01yc021c-2_028a010w-0,train/01y/01yc020e-0.wav,train/028/028o030e-2.wav
028o030e-4_20nc010i-0,train/028/028o030p-6.wav,train/20n/20no010i-2.wav
01xo030v-6_409o031c-6,train/01x/01xa0114-0.wav,train/409/409c0201-0.wav
40io030b-0_407a0107-0,train/40i/40ic021c-2.wav,train/407/407o031a-2.wav
01co031c-2_20do010b-0,train/01c/01cc021a-0.wav,train/20d/20dc010e-0.wav
408o030z-0_020o030t-0,train/408/408c021c-0.wav,train/020/020o0313-0.wav
404o030k-0_02ac020e-0,train/404/404o030q-0.wav,train/02a/02ac0203-2.wav
012o0304-4_01oa0108-0,train/012/012a010x-0.wav,train/01o/01oo030c-4.wav
01kc020x-0_01jc020o-0,train/01k/01kc020u-2.wav,train/01j/01jo030a-4.wav
40cc021d-4_20uo010d-4,train/40c/40co030n-0.wav,train/20u/20ua010m-2.wav
01za0111-0_20va010a-0,train/01z/01zo030o-2.wav,train/20v/20va0106-0.wav
013o0318-2_20jc010i-0,train/013/013o031f-0.wav,train/20j/20jc010j-4.wav
015o030e-2_40oa010o-0,train/015/015o030o-2.wav,train/40o/40oc021d-0.wav
01ic0214-0_014o0315-4,train/01i/01io030r-4.wav,train/014/014a010i-0.wav
025o0306-4_20vc010d-0,train/025/025c0202-4.wav,train/20v/20va010v-0.wav
01ua010t-0_01go031d-6,train/01u/01uc021f-6.wav,train/01g/01gc020z-0.wav
40do030h-4_025o030g-6,train/40d/40da010r-2.wav,train/025/025c020v-0.wav
403c0215-0_20ja010w-2,train/403/403o0311-4.wav,train/20j/20ja0111-0.wav
01aa010p-0_01io030z-0,train/01a/01ac0201-2.wav,train/01i/01ic021f-6.wav
02ec021d-4_409o0313-0,train/02e/02eo031a-0.wav,train/409/409c020h-0.wav
01uc020d-4_40lo0303-2,train/01u/01uo030o-4.wav,train/40l/40lc020m-0.wav
01no0308-2_01va010m-0,train/01n/01na0106-2.wav,train/01v/01vc0212-0.wav
40ca0112-2_403o0319-0,train/40c/40ca010f-0.wav,train/403/403a010h-0.wav
020o0303-0_01go030f-0,train/020/020c020y-0.wav,train/01g/01go0313-2.wav
01to0302-4_021c020w-0,train/01t/01to0302-2.wav,train/021/021c020s-0.wav
206a010v-2_20po010i-6,train/206/206o010i-6.wav,train/20p/20pc010m-0.wav
20to010a-2_01ia010x-0,train/20t/20tc010d-0.wav,train/01i/01io030w-2.wav
20ka0112-0_02bc020x-2,train/20k/20ka0114-0.wav,train/02b/02ba010r-0.wav
01wo031a-0_40oo031e-2,train/01w/01wa0105-2.wav,train/40o/40oo0319-0.wav
01nc0201-10_01lo0312-0,train/01n/01nc0213-10.wav,train/01l/01lc020c-6.wav
40jo030m-0_01na010l-0,train/40j/40jo030l-8.wav,train/01n/01na010b-0.wav
01dc0206-0_01ko030i-2,train/01d/01dc020i-0.wav,train/01k/01kc020w-0.wav
20do010i-2_20jc010i-8,train/20d/20do010g-0.wav,train/20j/20ja0109-2.wav
024c020j-0_40fo030v-0,train/024/024c021c-0.wav,train/40f/40fc0212-2.wav
020o030o-0_404o030r-0,train/020/020c021d-0.wav,train/404/404a010a-0.wav
40oc020c-0_02dc020c-2,train/40o/40oo031d-2.wav,train/02d/02do0309-8.wav
01co0306-4_20vo010g-4,train/01c/01cc020z-2.wav,train/20v/20va0111-0.wav
01aa010b-0_401c020c-2,train/01a/01ac0212-2.wav,train/401/401c0213-0.wav
01bo030p-2_01go031e-0,train/01b/01bc0209-0.wav,train/01g/01gc020d-0.wav
401o031a-4_01xa0105-0,train/401/401o0316-6.wav,train/01x/01xo030i-4.wav
40do030m-0_40mc020y-0,train/40d/40do030h-6.wav,train/40m/40mo0304-6.wav
40na010b-0_20ra0110-0,train/40n/40no030w-0.wav,train/20r/20ra0101-0.wav
01ja010r-0_016o0304-2,train/01j/01ja0112-0.wav,train/016/016a0108-0.wav
013o030f-0_20lo010e-2,train/013/013c020h-2.wav,train/20l/20lo0106-2.wav
20oc0102-0_029c021f-2,train/20o/20oo010h-6.wav,train/029/029o0301-6.wav
20ga0112-0_02ao031a-0,train/20g/20go010m-2.wav,train/02a/02ao0302-0.wav
01yo030v-2_40fc020w-0,train/01y/01yc020s-0.wav,train/40f/40fc020j-2.wav
40ga0106-2_20kc010j-0,train/40g/40gc020z-4.wav,train/20k/20ko010i-6.wav
014c020o-2_018o0309-0,train/014/014o030p-2.wav,train/018/018a0105-0.wav
02do0308-8_01la010j-0,train/02d/02do030u-4.wav,train/01l/01lo0318-6.wav
405o030b-2_028o0303-4,train/405/405o030m-8.wav,train/028/028o030d-2.wav
01ao0310-0_20dc010n-2,train/01a/01ao0305-4.wav,train/20d/20do0101-0.wav
20oc0103-0_40ec020z-0,train/20o/20oo010l-0.wav,train/40e/40ec020b-0.wav
01qc020u-4_20jc0107-4,train/01q/01qc0203-4.wav,train/20j/20ja0114-0.wav
40la010i-2_024o030n-0,train/40l/40lo030z-0.wav,train/024/024c0218-4.wav
02dc020r-0_40ac021b-0,train/02d/02da0112-0.wav,train/40a/40ac020a-4.wav
401o030f-8_01ec020t-2,train/401/401c0210-0.wav,train/01e/01eo030r-2.wav
01aa010k-0_02ea010v-0,train/01a/01ao030r-4.wav,train/02e/02ec021d-6.wav
024a010s-0_017o0310-0,train/024/024c020i-0.wav,train/017/017c020l-2.wav
40jo0302-0_02ba0106-2,train/40j/40jc020h-2.wav,train/02b/02bc020a-2.wav
409o0311-4_024o030g-0,train/409/409o0306-0.wav,train/024/024o030r-0.wav
01nc0204-6_01ro030e-0,train/01n/01no030b-4.wav,train/01r/01ro030c-0.wav
01xc020q-0_01ca0114-0,train/01x/01xo031b-2.wav,train/01c/01ca0106-4.wav
20qo0103-0_20oo0109-6,train/20q/20qo0106-2.wav,train/20o/20oo010d-4.wav
401o0303-4_20ka010u-0,train/401/401c020t-0.wav,train/20k/20ka0101-2.wav
01kc020o-6_02ec0211-4,train/01k/01ka0101-0.wav,train/02e/02ec020r-0.wav
40ko030r-0_019c0216-2,train/40k/40ka010u-0.wav,train/019/019a010d-0.wav
40oa010w-0_027o030y-2,train/40o/40oo0315-0.wav,train/027/027o030w-2.wav
016a010i-0_01pc021c-4,train/016/016o030u-4.wav,train/01p/01pc020x-0.wav
40bc021d-0_01za010t-2,train/40b/40bo0311-2.wav,train/01z/01zo030d-0.wav
01ko0310-2_01pc0215-2,train/01k/01ko0319-2.wav,train/01p/01pc020r-2.wav
01bo030g-2_01mo031b-0,train/01b/01ba010r-0.wav,train/01m/01ma0103-0.wav
01ua0109-2_20oo010o-6,train/01u/01ua010t-0.wav,train/20o/20oo0108-6.wav
40aa010h-0_015o030b-2,train/40a/40ac0203-0.wav,train/015/015c0207-0.wav
40ho030f-0_01lo030t-4,train/40h/40ha010q-0.wav,train/01l/01lc0218-0.wav
01co030v-2_20vo010e-4,train/01c/01ca0112-0.wav,train/20v/20vo0106-4.wav
404o030t-4_406o030x-2,train/404/404a010f-0.wav,train/406/406o030j-6.wav
20qo010q-0_20bo010i-8,train/20q/20qo010h-4.wav,train/20b/20bo010b-0.wav
20ma010r-0_40cc020p-0,train/20m/20mc010i-0.wav,train/40c/40cc0219-2.wav
40ko030y-2_20ca010o-0,train/40k/40kc020a-0.wav,train/20c/20co010q-4.wav
40ko030j-0_02cc0202-0,train/40k/40ko030i-2.wav,train/02c/02ca0112-0.wav
204c010a-2_022a0113-2,train/204/204o010e-6.wav,train/022/022c020b-4.wav
01ro0301-2_40po0309-2,train/01r/01ro030b-6.wav,train/40p/40pc020k-2.wav
20na010f-0_40co031e-0,train/20n/20no010f-4.wav,train/40c/40co030z-0.wav
01jc020o-2_01ra010d-0,train/01j/01jo0309-0.wav,train/01r/01ra010j-0.wav
20ao010k-6_028a0112-0,train/20a/20ac010c-10.wav,train/028/028o030h-0.wav
20fo010b-2_014o030f-6,train/20f/20fo010p-6.wav,train/014/014o030m-0.wav
01so030a-2_023c021f-0,train/01s/01so0311-0.wav,train/023/023c020m-0.wav
01lo031a-6_023o030a-4,train/01l/01lo0308-8.wav,train/023/023o0318-10.wav
404o031c-2_40po0312-0,train/404/404a010u-0.wav,train/40p/40pc0216-0.wav
025c020p-0_205c010f-2,train/025/025o030w-4.wav,train/205/205o010e-0.wav
01ic020u-0_20aa0101-0,train/01i/01io030o-2.wav,train/20a/20ac0106-0.wav
028c0215-4_01xa010l-0,train/028/028o030p-4.wav,train/01x/01xo030u-4.wav
20tc010k-2_025c0202-4,train/20t/20ta010b-0.wav,train/025/025o030u-0.wav
40lo030g-2_01dc020a-4,train/40l/40lo030p-0.wav,train/01d/01da0108-0.wav
01ic020e-0_40da010y-0,train/01i/01ic020f-0.wav,train/40d/40dc021a-4.wav
01xo0314-2_20vo010m-0,train/01x/01xc0214-6.wav,train/20v/20vc010g-0.wav
02ec0218-4_024c021b-2,train/02e/02eo030d-2.wav,train/024/024o030q-2.wav
01sa010z-0_018o0304-8,train/01s/01sa010g-0.wav,train/018/018a010e-2.wav
20ko010h-4_01oo0303-2,train/20k/20kc0102-4.wav,train/01o/01oo030a-4.wav
206o010b-6_20tc010m-0,train/206/206o010f-0.wav,train/20t/20ta010h-0.wav
026o031a-0_02co030s-2,train/026/026c020o-0.wav,train/02c/02cc0217-2.wav
01ua0108-0_01bo031d-0,train/01u/01uo030k-2.wav,train/01b/01bc0208-2.wav
01fo0316-0_20la0109-0,train/01f/01fo030g-0.wav,train/20l/20lc0107-0.wav
40hc0217-2_029a010g-2,train/40h/40hc020y-2.wav,train/029/029o030z-2.wav
01ca0104-6_01qo0314-0,train/01c/01co030r-0.wav,train/01q/01qo030z-4.wav
01ya0106-0_01vo030x-4,train/01y/01yo030s-0.wav,train/01v/01va010g-0.wav
20ia010t-0_40pa0103-0,train/20i/20io0105-6.wav,train/40p/40pc0211-0.wav
01yo030y-4_01gc0207-2,train/01y/01yo030t-2.wav,train/01g/01go0319-6.wav
01rc020u-0_40ac0209-0,train/01r/01rc0210-0.wav,train/40a/40ac020o-0.wav
029o0307-4_017o030c-2,train/029/029a010u-2.wav,train/017/017a010w-0.wav
027o0311-2_01zc0213-0,train/027/027o030u-4.wav,train/01z/01zc0203-2.wav
028o0306-0_014c020y-2,train/028/028a010k-0.wav,train/014/014o030n-0.wav
028o031c-4_01cc0213-4,train/028/028c0201-0.wav,train/01c/01co030s-0.wav
02dc020v-4_01jo0302-2,train/02d/02do0317-8.wav,train/01j/01ja0112-0.wav
20bc010m-4_40no030a-0,train/20b/20bo0102-0.wav,train/40n/40no031a-4.wav
01ya0102-0_018c0208-0,train/01y/01yc0208-4.wav,train/018/018o0310-6.wav
40fo030e-6_01lc0217-0,train/40f/40fc0215-0.wav,train/01l/01lo031b-2.wav
017c0210-0_40ba010w-0,train/017/017c020y-0.wav,train/40b/40ba0111-0.wav
01yc0213-0_20fo0109-8,train/01y/01yc0208-0.wav,train/20f/20fc010o-0.wav
017c0217-2_40fa0114-0,train/017/017o030y-0.wav,train/40f/40fo0307-0.wav
015a0107-0_20qo010l-2,train/015/015c020b-0.wav,train/20q/20qc0109-0.wav
02dc0202-2_01jc020q-0,train/02d/02do0309-4.wav,train/01j/01jo030o-2.wav
02ea010u-0_023o030l-0,train/02e/02ec021e-4.wav,train/023/023c021c-2.wav
409c0218-0_01eo030a-0,train/409/409o031b-2.wav,train/01e/01eo031a-6.wav
40jo030l-2_01jo030t-8,train/40j/40ja010f-0.wav,train/01j/01ja010p-0.wav
40pa0106-0_40fa010a-0,train/40p/40pa0109-0.wav,train/40f/40fo031d-2.wav
014o030r-6_20bo010d-4,train/014/014o030g-2.wav,train/20b/20bo0107-6.wav
01zo031f-2_01na0113-0,train/01z/01zo030x-2.wav,train/01n/01no0309-8.wav
20qa010w-0_207a010e-0,train/20q/20qo0107-2.wav,train/207/207c0106-0.wav
20nc0109-2_20qo0108-2,train/20n/20no0103-6.wav,train/20q/20qa0108-0.wav
406c020s-0_029c020k-4,train/406/406o0318-0.wav,train/029/029o030c-4.wav
40bo0308-8_02eo030b-2,train/40b/40bo030h-2.wav,train/02e/02eo031e-4.wav
01uo031a-4_01gc0210-0,train/01u/01uo030m-6.wav,train/01g/01gc0209-0.wav
01co0319-2_20ha0112-0,train/01c/01cc0219-10.wav,train/20h/20ho0109-0.wav
022o030u-0_406c0206-0,train/022/022o0318-4.wav,train/406/406o030i-4.wav
02bc020h-4_405c021d-0,train/02b/02ba010m-0.wav,train/405/405o0305-2.wav
012c0210-2_02co0319-0,train/012/012o030b-2.wav,train/02c/02co030x-6.wav
20ro010k-0_01so030o-0,train/20r/20ra010m-0.wav,train/01s/01so0317-0.wav
409c020k-2_021o031d-2,train/409/409c021g-0.wav,train/021/021a0110-0.wav
021c020n-0_208o010m-8,train/021/021c020q-2.wav,train/208/208c010l-4.wav
20to010b-0_209c010o-2,train/20t/20to0107-0.wav,train/209/209o0102-4.wav
01lo030c-0_408c0206-0,train/01l/01la010f-0.wav,train/408/408o030r-0.wav
01xc020t-2_02co0308-0,train/01x/01xo030q-2.wav,train/02c/02co031a-4.wav
406c0216-2_012c020b-4,train/406/406o030k-0.wav,train/012/012c0205-2.wav
01qa010o-0_01ko0318-4,train/01q/01qc0201-4.wav,train/01k/01ko0316-8.wav
02bc020n-0_01jo030c-2,train/02b/02bo030j-2.wav,train/01j/01jc0211-2.wav
40hc020p-0_019a010x-0,train/40h/40ho0313-6.wav,train/019/019c0215-2.wav
40lc020l-0_20jc0106-6,train/40l/40lc020y-4.wav,train/20j/20jc0105-2.wav
01za010l-0_408a010i-0,train/01z/01zo030x-2.wav,train/408/408c020y-0.wav
20go010e-6_01po0317-2,train/20g/20go010n-4.wav,train/01p/01po030t-0.wav
01oo030f-4_014c020x-2,train/01o/01oa0112-0.wav,train/014/014c020l-4.wav
40hc0206-2_40ic020h-0,train/40h/40ha0101-0.wav,train/40i/40ic020a-2.wav
01ea010w-0_20hc0108-0,train/01e/01eo030l-2.wav,train/20h/20ho0101-6.wav
01lc0203-2_013o0306-0,train/01l/01la010d-0.wav,train/013/013a0112-2.wav
01sc021e-2_20ec010f-0,train/01s/01sc020j-0.wav,train/20e/20ea0108-0.wav
016c020i-2_407a0112-2,train/016/016o0304-2.wav,train/407/407c021a-4.wav
01no030a-4_403o030z-2,train/01n/01na010c-2.wav,train/403/403c021c-0.wav
20fa0104-0_01fc0213-0,train/20f/20fa0110-2.wav,train/01f/01fc020b-4.wav
20ao0108-4_208a010u-0,train/20a/20ac0106-8.wav,train/208/208a0103-0.wav
01qo030z-6_20qc010p-8,train/01q/01qa0108-0.wav,train/20q/20qc010b-2.wav
01lc020f-2_20la010i-0,train/01l/01lc0209-2.wav,train/20l/20lo010l-4.wav
40jo0313-0_01lo030w-2,train/40j/40jo030x-4.wav,train/01l/01lo031e-0.wav
405a010p-0_20ga0111-0,train/405/405o030p-4.wav,train/20g/20gc010a-0.wav
01nc0202-8_406c020s-2,train/01n/01na010j-2.wav,train/406/406a010a-0.wav
407o030q-2_404a0113-0,train/407/407o0309-4.wav,train/404/404o0311-0.wav
20cc0105-0_01po0317-2,train/20c/20cc0106-0.wav,train/01p/01pc020k-0.wav
40ma010v-0_01vc0212-6,train/40m/40ma010f-0.wav,train/01v/01va010z-2.wav
026o0319-0_20ec0106-0,train/026/026c020l-0.wav,train/20e/20eo0109-0.wav
029c0213-4_011o030b-4,train/029/029c020n-2.wav,train/011/011a0102-0.wav
20go010s-2_20qa0113-0,train/20g/20go010h-4.wav,train/20q/20qc010p-6.wav
01go031c-0_01yc020u-2,train/01g/01go030o-0.wav,train/01y/01yc020a-2.wav
024a0107-0_20oa0107-0,train/024/024o030j-4.wav,train/20o/20oa0113-0.wav
20ca010s-0_205o0105-4,train/20c/20cc0105-2.wav,train/205/205o010f-0.wav
01lc020g-6_20la010q-2,train/01l/01lc0201-2.wav,train/20l/20lo010i-4.wav
20sa010d-0_013c021b-0,train/20s/20so010g-6.wav,train/013/013c020o-0.wav
01rc0207-0_40ma0110-0,train/01r/01rc0202-4.wav,train/40m/40ma010v-0.wav
40jc0216-0_02ao031c-4,train/40j/40jc020v-0.wav,train/02a/02aa010p-0.wav
407o0316-0_403o0305-0,train/407/407o030m-0.wav,train/403/403o030n-0.wav
208c010n-0_407o0306-2,train/208/208o010h-0.wav,train/407/407o0310-0.wav
40po030u-0_01xo030v-0,train/40p/40po031b-4.wav,train/01x/01xa010g-2.wav
40lc0217-4_01uo030z-0,train/40l/40lc020k-4.wav,train/01u/01uc021f-4.wav
019o030y-0_02ea010v-2,train/019/019a0103-0.wav,train/02e/02ec0211-2.wav
01io030t-2_401c0204-2,train/01i/01ia010b-0.wav,train/401/401a010m-2.wav
40aa010x-0_40kc020x-0,train/40a/40ac020q-0.wav,train/40k/40kc020h-0.wav
209c010f-0_406c0202-0,train/209/209o010e-2.wav,train/406/406o030q-0.wav
20ga010f-0_40jc0219-0,train/20g/20ga010z-0.wav,train/40j/40jc0204-0.wav
207a0101-0_20qa010o-0,train/207/207a010u-2.wav,train/20q/20qo010g-0.wav
20lc0108-0_01fc020y-0,train/20l/20lc0108-4.wav,train/01f/01fa010s-2.wav
01qo030o-2_408o0309-0,train/01q/01qo030b-0.wav,train/408/408c0218-0.wav
01gc0204-6_01to0313-2,train/01g/01go031f-0.wav,train/01t/01tc020y-6.wav
01to0318-0_01go0305-12,train/01t/01ta0102-0.wav,train/01g/01go0318-4.wav
01yc0204-4_02ca0108-0,train/01y/01yc0211-0.wav,train/02c/02cc0217-4.wav
20ko010a-6_017a010m-0,train/20k/20kc010e-0.wav,train/017/017c0203-0.wav
40ac020c-0_01lc020z-0,train/40a/40ac020a-2.wav,train/01l/01la010a-0.wav
016o031b-4_20ko010k-6,train/016/016c020k-2.wav,train/20k/20ko010m-0.wav
01to030e-4_01vc0214-6,train/01t/01ta010u-2.wav,train/01v/01vc021d-0.wav
01na010j-2_40ac0207-0,train/01n/01nc0204-4.wav,train/40a/40ac021a-2.wav
40ac0216-0_02dc020w-0,train/40a/40aa010n-0.wav,train/02d/02do030w-0.wav
01dc020l-0_20bo0106-8,train/01d/01do0302-2.wav,train/20b/20bo0107-8.wav
017o030y-0_401o0309-6,train/017/017o0303-2.wav,train/401/401a0104-2.wav
01ko0318-6_02bo030d-4,train/01k/01kc0207-0.wav,train/02b/02ba010m-0.wav
01qc020h-0_01go030q-2,train/01q/01qa0111-0.wav,train/01g/01gc020x-2.wav
01lc020t-6_01nc0207-2,train/01l/01lo0309-0.wav,train/01n/01na0110-0.wav
016o0306-2_014o030k-2,train/016/016o031b-2.wav,train/014/014c0214-0.wav
02ec020x-4_406o030p-0,train/02e/02eo030t-6.wav,train/406/406c021d-2.wav
01rc0218-0_40lo030g-2,train/01r/01ra010t-0.wav,train/40l/40la0103-0.wav
012o030a-2_02dc0212-2,train/012/012c021c-0.wav,train/02d/02do0318-0.wav
01pa010w-2_01cc021c-0,train/01p/01pc0214-2.wav,train/01c/01co031a-0.wav
40fo030j-2_02eo0312-2,train/40f/40fc020p-2.wav,train/02e/02ec0217-6.wav
01io030a-0_016a010u-0,train/01i/01io0314-0.wav,train/016/016o030b-0.wav
01to0309-4_20fo010b-0,train/01t/01tc020x-4.wav,train/20f/20fo010i-0.wav
20bo010j-4_02ec020v-6,train/20b/20bo010i-6.wav,train/02e/02ea0108-4.wav
011c0217-2_40co0317-0,train/011/011c020t-0.wav,train/40c/40cc020h-0.wav
01gc0206-2_028c020z-2,train/01g/01go030t-14.wav,train/028/028o030g-4.wav
40no030k-0_40ga010p-0,train/40n/40na010x-0.wav,train/40g/40gc0213-0.wav
023a0109-0_207o0104-0,train/023/023c0217-4.wav,train/207/207a010x-0.wav
207o010u-4_20jc010c-6,train/207/207a0111-2.wav,train/20j/20ja010x-0.wav
01va010y-0_016o030q-0,train/01v/01va0111-0.wav,train/016/016a0103-0.wav
40ga010k-0_01da010t-2,train/40g/40gc020n-2.wav,train/01d/01do031c-2.wav
01ic0206-0_023o030m-12,train/01i/01ic021f-2.wav,train/023/023c020b-0.wav
20qo0103-2_019c0217-4,train/20q/20qc010p-4.wav,train/019/019c0215-0.wav
022c021a-0_01io031a-8,train/022/022o0305-6.wav,train/01i/01ia0105-0.wav
20bo010d-8_40cc0203-4,train/20b/20bc010o-2.wav,train/40c/40cc020m-0.wav
01ao0304-0_01tc0208-0,train/01a/01ac020f-6.wav,train/01t/01tc021e-0.wav
029a0112-0_01so0303-4,train/029/029a010a-0.wav,train/01s/01so031a-0.wav
20ao010a-2_024o0302-8,train/20a/20ao010m-0.wav,train/024/024c0201-2.wav
40na010p-0_025c0206-4,train/40n/40no030z-0.wav,train/025/025o0307-2.wav
01ya010o-0_01wa010b-0,train/01y/01yc0214-0.wav,train/01w/01wo0306-2.wav
018c0204-0_20jc010o-4,train/018/018c020z-2.wav,train/20j/20jc0106-6.wav
209c010k-0_401o030y-4,train/209/209o010e-0.wav,train/401/401c0208-10.wav
40bo0313-0_40lc0206-6,train/40b/40bo0316-0.wav,train/40l/40lo030l-6.wav
20co010l-0_029c0217-0,train/20c/20co010g-0.wav,train/029/029a0105-0.wav
40jc020u-0_01kc0212-0,train/40j/40jo030z-0.wav,train/01k/01ko030o-6.wav
026o0316-0_20ko010d-2,train/026/026a010l-0.wav,train/20k/20ko0107-0.wav
40ha0101-0_40ec0205-0,train/40h/40ho0312-0.wav,train/40e/40ec020w-2.wav
022o030r-4_01cc020w-2,train/022/022o0312-0.wav,train/01c/01co0312-0.wav
40bo0307-2_02aa010e-0,train/40b/40bo030c-2.wav,train/02a/02ac020h-0.wav
